experiment_id,model_name,fold,target_type,target,horizon,sample_sha256,primary_metric,primary_baseline,primary_vix,primary_improvement,secondary_metric,secondary_baseline,secondary_vix,secondary_improvement,vix_primary_improved
EXP-003,hist_gradient_boosting_v1,2024,classification,p_up_20d,20,d66e7d6947dd26137fae8b72924c4c614500757efb664f91cda4a93b99fa1bd9,brier_score,0.3510914075783494,0.3350989114223653,0.01599249615598408,relative_brier_improvement,-1.0577488460411169,-0.9640167301306776,0.09373211591043928,True
EXP-003,hist_gradient_boosting_v1,2024,classification,p_up_5d,5,d66e7d6947dd26137fae8b72924c4c614500757efb664f91cda4a93b99fa1bd9,brier_score,0.3044213479621543,0.3433156058869618,-0.038894257924807496,relative_brier_improvement,-0.313313402241077,-0.4811083040927737,-0.1677949018516967,False
EXP-003,hist_gradient_boosting_v1,2024,classification,p_up_60d,60,d66e7d6947dd26137fae8b72924c4c614500757efb664f91cda4a93b99fa1bd9,brier_score,0.3790342857222906,0.4550462692861582,-0.07601198356386762,relative_brier_improvement,-2.5133839265082973,-3.217962090898875,-0.7045781643905777,False
EXP-003,hist_gradient_boosting_v1,2024,drawdown_regression,drawdown_20d,20,d66e7d6947dd26137fae8b72924c4c614500757efb664f91cda4a93b99fa1bd9,spearman_rank_correlation,0.1774743131553438,0.0379952338174109,-0.13947907933793288,rmse,0.0266424522614827,0.0275580956802104,-0.0009156434187276991,False
EXP-003,hist_gradient_boosting_v1,2024,return_regression,return_20d,20,d66e7d6947dd26137fae8b72924c4c614500757efb664f91cda4a93b99fa1bd9,spearman_rank_correlation,0.201244335663182,0.1709495539393339,-0.030294781723848113,rmse,0.0375157165554921,0.0377164814653668,-0.00020076490987469553,False
EXP-003,hist_gradient_boosting_v1,2024,return_regression,return_5d,5,d66e7d6947dd26137fae8b72924c4c614500757efb664f91cda4a93b99fa1bd9,spearman_rank_correlation,0.0823943075805192,0.0269031159382796,-0.055491191642239604,rmse,0.018611941886559,0.018959579303434,-0.00034763741687500113,False
EXP-003,hist_gradient_boosting_v1,2024,return_regression,return_60d,60,d66e7d6947dd26137fae8b72924c4c614500757efb664f91cda4a93b99fa1bd9,spearman_rank_correlation,0.0940053075857683,0.0488870792006077,-0.04511822838516061,rmse,0.0600716178171741,0.0636917917423477,-0.003620173925173595,False
EXP-003,hist_gradient_boosting_v1,2025,classification,p_up_20d,20,fe8ac620165747e8722b7472d73a5d634bc04f3dc36e505c1452c97112414bac,brier_score,0.4418495296007469,0.37429122859747,0.06755830100327692,relative_brier_improvement,-1.3953157776083511,-1.029074662793119,0.366241114815232,True
EXP-003,hist_gradient_boosting_v1,2025,classification,p_up_5d,5,fe8ac620165747e8722b7472d73a5d634bc04f3dc36e505c1452c97112414bac,brier_score,0.3342694209693711,0.3369695733702433,-0.00270015240087218,relative_brier_improvement,-0.4308498603236554,-0.4424079402534213,-0.011558079929765874,False
EXP-003,hist_gradient_boosting_v1,2025,classification,p_up_60d,60,fe8ac620165747e8722b7472d73a5d634bc04f3dc36e505c1452c97112414bac,brier_score,0.3140780112139646,0.3437934698880797,-0.02971545867411507,relative_brier_improvement,-0.7627402748628576,-0.9295161519401018,-0.16677587707724428,False
EXP-003,hist_gradient_boosting_v1,2025,drawdown_regression,drawdown_20d,20,fe8ac620165747e8722b7472d73a5d634bc04f3dc36e505c1452c97112414bac,spearman_rank_correlation,-0.3320599679816411,-0.3009608802965797,0.031099087685061422,rmse,0.0476594400115339,0.0483659158213191,-0.0007064758097851953,True
EXP-003,hist_gradient_boosting_v1,2025,return_regression,return_20d,20,fe8ac620165747e8722b7472d73a5d634bc04f3dc36e505c1452c97112414bac,spearman_rank_correlation,-0.4920712331397303,-0.4534932078913263,0.03857802524840398,rmse,0.0569433422824319,0.0559428286086542,0.0010005136737776948,True
EXP-003,hist_gradient_boosting_v1,2025,return_regression,return_5d,5,fe8ac620165747e8722b7472d73a5d634bc04f3dc36e505c1452c97112414bac,spearman_rank_correlation,-0.1198771180338885,-0.100941775068401,0.01893534296548749,rmse,0.0269130379820894,0.0262701976333833,0.0006428403487061009,True
EXP-003,hist_gradient_boosting_v1,2025,return_regression,return_60d,60,fe8ac620165747e8722b7472d73a5d634bc04f3dc36e505c1452c97112414bac,spearman_rank_correlation,-0.4796355781692507,-0.5060936014976241,-0.02645802332837338,rmse,0.1194008711804392,0.1183928821313266,0.0010079890491126037,False
EXP-003,hist_gradient_boosting_v1,2026_ytd,classification,p_up_20d,20,65e5aa72ceb663a95e87e233d77a5fa3ea6390a806bd27b7e60d866db8edb8ed,brier_score,0.3508324602881136,0.3668512262274589,-0.016018765939345314,relative_brier_improvement,-0.4440294840235974,-0.5099628651454333,-0.06593338112183594,False
EXP-003,hist_gradient_boosting_v1,2026_ytd,classification,p_up_5d,5,21de0e538cc2c52fdca6ab74ee490d5f39fd9934b277cc9b1e2d487b1fd12461,brier_score,0.3040361831725733,0.2661102050718337,0.03792597810073961,relative_brier_improvement,-0.2654390156762984,-0.1075860525994678,0.1578529630768306,True
EXP-003,hist_gradient_boosting_v1,2026_ytd,classification,p_up_60d,60,a6710585b1b4cb8ebcd509a9a6d07e42bb198291240a337254fb7c5752d358f5,brier_score,0.1067307059313781,0.0982779655899585,0.008452740341419601,relative_brier_improvement,-0.2679661769044661,-0.1675471947423228,0.10041898216214332,True
EXP-003,hist_gradient_boosting_v1,2026_ytd,drawdown_regression,drawdown_20d,20,65e5aa72ceb663a95e87e233d77a5fa3ea6390a806bd27b7e60d866db8edb8ed,spearman_rank_correlation,-0.2851862396013641,-0.2661352424807414,0.019050997120622692,rmse,0.0336124593939238,0.034945638728867,-0.001333179334943202,True
EXP-003,hist_gradient_boosting_v1,2026_ytd,return_regression,return_20d,20,65e5aa72ceb663a95e87e233d77a5fa3ea6390a806bd27b7e60d866db8edb8ed,spearman_rank_correlation,-0.3603897922228237,-0.0035749621968749,0.35681483002594877,rmse,0.0469643938352296,0.0443408667053448,0.002623527129884798,True
EXP-003,hist_gradient_boosting_v1,2026_ytd,return_regression,return_5d,5,21de0e538cc2c52fdca6ab74ee490d5f39fd9934b277cc9b1e2d487b1fd12461,spearman_rank_correlation,-0.0771225883173067,0.0175233565018897,0.0946459448191964,rmse,0.0192242357111899,0.0186863772121887,0.0005378584990012002,True
EXP-003,hist_gradient_boosting_v1,2026_ytd,return_regression,return_60d,60,a6710585b1b4cb8ebcd509a9a6d07e42bb198291240a337254fb7c5752d358f5,spearman_rank_correlation,0.5155691142436355,0.3815484956869345,-0.134020618556701,rmse,0.0447862743073679,0.0516282686076565,-0.006841994300288597,False
